sms;atrib;atributo
2;652;Atributo_8
2;898;Atributo_10
5;898;Atributo_10
7;652;Atributo_8
7;898;Atributo_10
8;898;Atributo_10
9;898;Atributo_10
10;652;Atributo_8
10;898;Atributo_10
12;652;Atributo_8
12;898;Atributo_10
14;652;Atributo_8
14;898;Atributo_10
15;652;Atributo_8
15;898;Atributo_10
16;652;Atributo_8
16;870;Atributo_26
17;652;Atributo_8
17;898;Atributo_10
18;523;Atributo_33
18;652;Atributo_8
18;898;Atributo_10
19;37;Atributo_31
19;53;Atributo_24
19;628;Atributo_29
19;772;Atributo_28
19;898;Atributo_10
20;652;Atributo_8
20;898;Atributo_10
21;652;Atributo_8
21;898;Atributo_10
22;652;Atributo_8
22;898;Atributo_10
23;28;Atributo_1
23;35;Atributo_22
23;56;Atributo_5
23;57;Atributo_6
23;73;Atributo_7
24;870;Atributo_26
25;35;Atributo_22
25;56;Atributo_5
25;57;Atributo_6
25;73;Atributo_7
25;870;Atributo_26
27;28;Atributo_1
27;55;Atributo_32
27;56;Atributo_5
27;57;Atributo_6
27;73;Atributo_7
27;870;Atributo_26
27;898;Atributo_10
28;35;Atributo_22
28;56;Atributo_5
28;57;Atributo_6
28;73;Atributo_7
28;870;Atributo_26
29;772;Atributo_28
31;652;Atributo_8
31;898;Atributo_10
32;652;Atributo_8
32;898;Atributo_10
33;652;Atributo_8
33;898;Atributo_10
34;652;Atributo_8
34;898;Atributo_10
35;652;Atributo_8
35;898;Atributo_10
36;652;Atributo_8
36;898;Atributo_10
37;652;Atributo_8
37;898;Atributo_10
38;28;Atributo_1
38;35;Atributo_22
38;37;Atributo_31
38;56;Atributo_5
38;57;Atributo_6
38;73;Atributo_7
39;35;Atributo_22
39;57;Atributo_6
39;652;Atributo_8
40;28;Atributo_1
40;35;Atributo_22
40;37;Atributo_31
40;56;Atributo_5
40;57;Atributo_6
40;73;Atributo_7
41;28;Atributo_1
41;32;Atributo_37
41;35;Atributo_22
41;37;Atributo_31
41;54;Atributo_40
41;56;Atributo_5
41;57;Atributo_6
41;73;Atributo_7
41;772;Atributo_28
42;28;Atributo_1
42;32;Atributo_37
42;35;Atributo_22
42;37;Atributo_31
42;54;Atributo_40
42;56;Atributo_5
42;57;Atributo_6
42;73;Atributo_7
42;772;Atributo_28
43;652;Atributo_8
43;898;Atributo_10
44;652;Atributo_8
44;898;Atributo_10
45;628;Atributo_29
46;652;Atributo_8
46;898;Atributo_10
47;652;Atributo_8
47;898;Atributo_10
48;652;Atributo_8
49;652;Atributo_8
49;898;Atributo_10
50;470;Atributo_19
51;470;Atributo_19
53;652;Atributo_8
53;898;Atributo_10
54;45;Atributo_39
55;898;Atributo_10
56;38;Atributo_4
57;24;Atributo_48
57;40;Atributo_16
57;59;Atributo_50
57;64;Atributo_46
57;652;Atributo_8
58;35;Atributo_22
58;36;Atributo_49
58;56;Atributo_5
58;57;Atributo_6
58;73;Atributo_7
58;652;Atributo_8
58;898;Atributo_10
59;24;Atributo_48
59;30;Atributo_2
59;32;Atributo_37
59;36;Atributo_49
59;37;Atributo_31
59;55;Atributo_32
59;64;Atributo_46
59;652;Atributo_8
59;898;Atributo_10
60;35;Atributo_22
60;56;Atributo_5
60;57;Atributo_6
60;73;Atributo_7
60;898;Atributo_10
61;898;Atributo_10
62;30;Atributo_2
62;32;Atributo_37
62;37;Atributo_31
62;53;Atributo_24
62;55;Atributo_32
62;64;Atributo_46
63;26;Atributo_35
63;27;Atributo_36
63;40;Atributo_16
64;35;Atributo_22
65;27;Atributo_36
65;40;Atributo_16
66;7;Atributo_30
66;35;Atributo_22
66;56;Atributo_5
66;57;Atributo_6
66;73;Atributo_7
66;898;Atributo_10
67;652;Atributo_8
67;898;Atributo_10
68;652;Atributo_8
68;898;Atributo_10
69;652;Atributo_8
69;898;Atributo_10
70;55;Atributo_32
71;652;Atributo_8
71;898;Atributo_10
72;7;Atributo_30
72;652;Atributo_8
72;898;Atributo_10
73;826;Atributo_53
74;772;Atributo_28
75;652;Atributo_8
75;898;Atributo_10
76;24;Atributo_48
76;35;Atributo_22
76;56;Atributo_5
76;57;Atributo_6
77;37;Atributo_31
77;40;Atributo_16
77;53;Atributo_24
77;55;Atributo_32
77;64;Atributo_46
78;470;Atributo_19
78;898;Atributo_10
79;470;Atributo_19
79;898;Atributo_10
80;470;Atributo_19
81;652;Atributo_8
81;898;Atributo_10
82;652;Atributo_8
82;898;Atributo_10
83;898;Atributo_10
85;601;Atributo_70
88;663;Atributo_63
90;470;Atributo_19
90;652;Atributo_8
90;898;Atributo_10
92;898;Atributo_10
94;559;Atributo_34
94;898;Atributo_10
95;38;Atributo_4
95;663;Atributo_63
95;898;Atributo_10
96;663;Atributo_63
97;38;Atributo_4
97;663;Atributo_63
98;663;Atributo_63
99;30;Atributo_2
99;38;Atributo_4
99;663;Atributo_63
100;663;Atributo_63
101;652;Atributo_8
101;898;Atributo_10
102;663;Atributo_63
102;898;Atributo_10
103;30;Atributo_2
103;31;Atributo_3
104;652;Atributo_8
104;898;Atributo_10
105;30;Atributo_2
105;31;Atributo_3
106;30;Atributo_2
106;31;Atributo_3
108;559;Atributo_34
108;870;Atributo_26
111;31;Atributo_3
111;38;Atributo_4
111;470;Atributo_19
111;772;Atributo_28
112;30;Atributo_2
112;31;Atributo_3
112;652;Atributo_8
112;870;Atributo_26
113;559;Atributo_34
113;772;Atributo_28
114;663;Atributo_63
114;898;Atributo_10
115;38;Atributo_4
115;663;Atributo_63
117;4;Atributo_11
117;663;Atributo_63
118;652;Atributo_8
118;898;Atributo_10
119;652;Atributo_8
119;898;Atributo_10
120;27;Atributo_36
120;470;Atributo_19
120;663;Atributo_63
121;27;Atributo_36
123;652;Atributo_8
123;898;Atributo_10
124;663;Atributo_63
125;663;Atributo_63
125;898;Atributo_10
126;652;Atributo_8
127;4;Atributo_11
128;652;Atributo_8
128;898;Atributo_10
129;652;Atributo_8
129;898;Atributo_10
130;663;Atributo_63
130;870;Atributo_26
133;4;Atributo_11
133;663;Atributo_63
134;663;Atributo_63
135;663;Atributo_63
135;870;Atributo_26
135;898;Atributo_10
136;652;Atributo_8
136;898;Atributo_10
137;64;Atributo_46
137;470;Atributo_19
137;663;Atributo_63
138;652;Atributo_8
139;652;Atributo_8
139;898;Atributo_10
140;663;Atributo_63
141;53;Atributo_24
141;663;Atributo_63
141;870;Atributo_26
143;652;Atributo_8
143;898;Atributo_10
144;652;Atributo_8
145;35;Atributo_22
145;663;Atributo_63
145;870;Atributo_26
146;663;Atributo_63
147;663;Atributo_63
151;55;Atributo_32
151;64;Atributo_46
154;652;Atributo_8
154;898;Atributo_10
155;652;Atributo_8
155;898;Atributo_10
157;663;Atributo_63
159;470;Atributo_19
161;663;Atributo_63
162;470;Atributo_19
163;652;Atributo_8
163;898;Atributo_10
165;652;Atributo_8
165;898;Atributo_10
168;652;Atributo_8
170;898;Atributo_10
172;652;Atributo_8
172;898;Atributo_10
178;898;Atributo_10
182;898;Atributo_10
183;470;Atributo_19
184;898;Atributo_10
186;652;Atributo_8
186;898;Atributo_10
188;57;Atributo_6
189;898;Atributo_10
190;35;Atributo_22
190;45;Atributo_39
193;35;Atributo_22
193;470;Atributo_19
194;35;Atributo_22
194;470;Atributo_19
199;898;Atributo_10
202;898;Atributo_10
203;470;Atributo_19
205;652;Atributo_8
207;35;Atributo_22
207;652;Atributo_8
209;470;Atributo_19
211;898;Atributo_10
212;737;Atributo_89
215;898;Atributo_10
218;652;Atributo_8
219;652;Atributo_8
220;898;Atributo_10
229;898;Atributo_10
230;652;Atributo_8
230;898;Atributo_10
234;652;Atributo_8
235;652;Atributo_8
236;558;Atributo_88
236;652;Atributo_8
236;898;Atributo_10
237;652;Atributo_8
237;898;Atributo_10
238;652;Atributo_8
238;898;Atributo_10
243;652;Atributo_8
243;898;Atributo_10
245;470;Atributo_19
246;37;Atributo_31
247;470;Atributo_19
251;652;Atributo_8
251;898;Atributo_10
252;33;Atributo_38
252;652;Atributo_8
253;26;Atributo_35
253;27;Atributo_36
253;652;Atributo_8
254;26;Atributo_35
254;27;Atributo_36
254;652;Atributo_8
255;55;Atributo_32
255;73;Atributo_7
256;60;Atributo_17
257;652;Atributo_8
257;898;Atributo_10
258;870;Atributo_26
259;55;Atributo_32
260;652;Atributo_8
260;898;Atributo_10
261;870;Atributo_26
262;898;Atributo_10
263;898;Atributo_10
264;652;Atributo_8
265;652;Atributo_8
265;898;Atributo_10
267;652;Atributo_8
267;898;Atributo_10
268;652;Atributo_8
268;898;Atributo_10
270;870;Atributo_26
271;898;Atributo_10
274;470;Atributo_19
277;652;Atributo_8
277;898;Atributo_10
278;652;Atributo_8
278;898;Atributo_10
280;45;Atributo_39
281;772;Atributo_28
282;898;Atributo_10
283;652;Atributo_8
283;898;Atributo_10
284;652;Atributo_8
285;652;Atributo_8
285;898;Atributo_10
286;652;Atributo_8
286;898;Atributo_10
287;652;Atributo_8
287;898;Atributo_10
288;660;Atributo_91
289;652;Atributo_8
291;9;Atributo_94
291;896;Atributo_15
292;898;Atributo_10
295;652;Atributo_8
295;898;Atributo_10
297;898;Atributo_10
298;898;Atributo_10
300;652;Atributo_8
300;898;Atributo_10
301;652;Atributo_8
302;652;Atributo_8
302;898;Atributo_10
303;652;Atributo_8
303;898;Atributo_10
304;652;Atributo_8
304;898;Atributo_10
307;898;Atributo_10
308;652;Atributo_8
308;898;Atributo_10
314;652;Atributo_8
315;652;Atributo_8
315;898;Atributo_10
317;898;Atributo_10
320;652;Atributo_8
320;660;Atributo_91
321;652;Atributo_8
322;680;Atributo_100
322;898;Atributo_10
323;652;Atributo_8
323;898;Atributo_10
324;680;Atributo_100
324;898;Atributo_10
325;680;Atributo_100
325;898;Atributo_10
327;652;Atributo_8
327;680;Atributo_100
327;898;Atributo_10
328;652;Atributo_8
328;898;Atributo_10
329;898;Atributo_10
330;680;Atributo_100
330;898;Atributo_10
332;898;Atributo_10
333;652;Atributo_8
333;680;Atributo_100
333;898;Atributo_10
334;680;Atributo_100
334;898;Atributo_10
335;680;Atributo_100
335;898;Atributo_10
336;652;Atributo_8
336;898;Atributo_10
337;652;Atributo_8
337;680;Atributo_100
337;898;Atributo_10
338;652;Atributo_8
338;898;Atributo_10
339;680;Atributo_100
339;898;Atributo_10
340;652;Atributo_8
340;898;Atributo_10
341;680;Atributo_100
341;898;Atributo_10
